20210423,1.0656575948073753E10,7.677642299E9,104353
20210424,6.375731922960862E9,5.58299964E9,82549
20210425,8.653453103821127E9,6.855057655195888E9,87992
20210426,1.094117136255154E10,9.180032676128887E9,92946
20210427,1.3173390729580265E10,1.129825419E10,89953
20210428,9.876621670919807E9,7.988147395837308E9,90695
20210429,1.000124713423061E10,8.366552571517059E9,95089
20210501,9.223865462970831E10,6.007830525E10,79139
20210502,6.189451059254655E9,5.559048042E9,84745
20210503,7.254763727233805E9,5.794947423E9,69992
20210504,6.426003872399646E9,5.90345854E9,70186
20210505,5.445579359696842E9,4.96864261E9,69357
20210506,1.1899971754388113E10,9.3049060602E9,98671
20210507,1.2181909824586407E10,1.1117767204854158E10,87819
20210508,1.0965273516853268E10,9.302418784E9,96400
20210509,6.0219410169672165E9,5.332195772841389E9,72945
20210510,1.3062541124614777E10,1.13221320795E10,97295
20210511,1.0661231995940798E10,8.536395733693466E9,92560
20210512,9.26964712156986E9,7.682299820639999E9,92401
20210513,1.1212629797070824E10,8.92650753536E9,95584
20210514,9.466551769839296E9,7.822857912733736E9,96323
20210515,8.0472578390276E9,7.198544824E9,86129
20210516,5.903414836096922E9,5.252121836E9,75149
20210517,9.79901412180901E9,7.98567379904E9,97369
20210518,1.0669281475218525E10,8.495763117E9,108167
20210519,1.089062146729042E10,8.316916668289027E9,97303
20210520,9.5342018584575E9,7.9539138881595E9,94088
20210521,1.0740281387571943E10,8.617673754035526E9,90530
20210522,7.456662175021457E9,6.580692071E9,74301
20210523,5.928194319745804E9,5.500139374202623E9,69203
20210524,1.1375797689566675E10,9.101220640276665E9,112353
20210525,1.363283459419758E10,1.118942920832E10,110057
20210526,1.2392215149590687E10,9.905145307241665E9,103152
20210527,1.5060522535353796E10,1.25778492E10,96571
20210528,1.5035795806705956E10,1.1728128628E10,98179
20210529,1.0499228828423864E10,8.897777022E9,81316
20210602,1.6356984982206411E10,1.094268968029317E10,117071
20210603,1.583280223109223E10,1.264349321153442E10,106581
20210604,1.2396055319762999E10,1.0033534617E10,103757
20210605,6.846726721681251E9,6.001513427624957E9,85318
20210606,6.045344922733443E9,5.313075776E9,78250
20210607,1.4485069422919277E10,1.13357957518E10,104545
20210608,1.3330563349325012E10,9.243271689022778E9,118896
20210609,1.0400858932340546E10,8.148051860005483E9,103479
20210610,1.2672648706876995E10,9.421480325E9,99053
20210611,1.4472335939183702E10,1.1004862606045637E10,99925
20210612,6.912163384347648E9,5.519810680855857E9,77921
20210613,7.562208546778486E9,5.565065344E9,76381
20210614,7.827613673055918E9,6.49738759725012E9,85145
20210615,1.1610082935806385E10,9.171944341932224E9,106867
20210616,1.1013149118978035E10,8.014450105E9,105142
20210617,1.2347228988527502E10,9.00343825112831E9,101030
20210618,2.0139940440945984E10,1.3479047743975437E10,111931
20210619,9.13969234355613E9,7.7100642364799E9,84790
20210620,6.273979590324834E9,5.345151226E9,77668
20210621,1.6997513432072788E10,1.425799340768E10,101783
20210622,1.7941771056571262E10,1.45455501782E10,104330
20210623,2.501384282103562E10,1.3959490145954498E10,125641
20210624,2.083290029518699E10,1.4941534405E10,119688
20210625,1.8099224308262062E10,1.3513923942579998E10,114197
20210626,9.608186094421478E9,7.94380106E9,83741
20210627,6.51668424600865E9,5.566920217E9,78073
20210628,1.681398199809179E10,1.36413992118E10,106803
20210629,3.9057434405987404E10,1.071685773E10,107841
20210630,2.339037710282207E10,1.6712140431643414E10,127623
20210702,7.318492063873796E10,4.059986809835594E10,111116
20210703,6.805400111252975E9,5.745493059E9,84826
20210704,6.236764109453085E9,5.060539665E9,76756
20210705,1.118542319560191E10,9.500931396784988E9,98933
20210706,1.312711194197646E10,9.3693934164E9,102610
20210707,1.1358807574648914E10,8.7230515387752E9,99582
20210708,1.1781401541901787E10,9.239078395878664E9,104296
20210709,1.1107946285892075E10,9.120365156E9,99547
20210710,6.643344489839891E9,5.541748548E9,80765
20210711,6.66378236367893E9,5.728084245E9,75034
20210712,2.282488188217726E10,2.0609085259E10,91323
20210713,1.1683251399118555E10,7.217811925627453E9,100476
20210714,1.0077893068677729E10,7.782053423E9,109860
20210715,1.0096355245701584E10,8.068313823E9,99204
20210716,1.0843553388528288E10,7.8201220789E9,100528
20210717,7.207639875449428E9,-2.683382967E9,84896
20210718,8.527559244565029E9,7.486252661254383E9,79828
20210719,1.347746677599554E10,9.4417271672E9,98748
20210720,1.213127301317919E10,9.801386377639282E9,102279
20210721,8.209884966914293E9,6.783414124E9,90552
20210722,1.0433095680399673E10,8.246006581674274E9,91796
20210723,1.0170646361527428E10,8.732473365E9,87617
20210724,8.701770076521336E9,7.671798708E9,90162
20210725,7.680660520450525E9,6.907110444E9,84042
20210726,9.600868440474104E9,7.716052605E9,99632
20210727,1.158941693275458E10,9.220177118546524E9,99376
20210728,1.1821510693718313E10,7.764902199E9,98492
20210729,2.2658082970389256E10,2.089659742937722E10,93691
20210730,1.232639563718152E10,7.27919548E9,101844
20210731,7.639163401720593E9,6.269552662E9,83345
20210803,1.1031613403933737E10,7.475383359549156E9,101448
20210804,1.1100711400788025E10,8.623610727E9,96640
20210805,1.0028438809832272E10,7.6928767980079E9,97489
20210806,1.1754367263781076E10,6.612193863E9,100248
20210807,6.804812232989009E9,5.721518458E9,78414
20210808,6.3758164691272545E9,5.349293542612388E9,78401
20210809,9.309611123059288E9,6.833154868844444E9,104279
20210810,1.0084064744905678E10,6.4500472985388E9,98884
20210811,1.4271685483353018E10,1.0937169175532043E10,94758
20210812,9.29006491851273E9,7.230680923E9,98000
20210813,1.194337004090105E10,8.202722861E9,99361
20210814,7.425051688244537E9,5.92159843577E9,90541
20210815,6.340475933732713E9,5.361962646E9,75697
20210816,9.754060180439713E9,7.40881660136913E9,97553
20210817,1.0624339438252316E10,7.812801922841664E9,96511
20210818,1.180868911567911E10,8.723053413E9,98026
20210819,1.4171570735083916E10,1.1929802315828056E10,96837
20210821,7.147270908928303E9,5.945464247E9,77991
20210822,6.5735559981792965E9,5.661813027E9,71954
20210823,9.917282799413824E9,8.1824540328175E9,91585
20210826,1.127453249927766E10,8.577160266933466E9,96819
20210827,1.163256966920339E10,8.784807558E9,98870
20210828,9.805384504312223E9,8.168420040596191E9,81040
20210903,2.5197484035866703E10,1.0760402548E10,102112
20210904,7.979683083432894E9,6.37229442292E9,87629
20210905,6.648438298923056E9,5.806623542E9,74670
20210906,1.0429505573123634E10,7.668981918946658E9,100154
20210907,1.4478158684442142E10,1.0317090664E10,100365
20210908,1.4006474312060831E10,1.08820589796E10,103439
20210910,9.887829340724962E9,7.551127492E9,98757
20210911,8.819517044171879E9,7.474418391E9,83991
20210912,6.928896377474472E9,6.009649043E9,77314
20210913,1.256385742008408E10,8.49527153360096E9,104248
20210914,1.2126434640001947E10,7.972251602E9,105913
20210915,1.1920667929178097E10,8.0936957844E9,108868
20210916,1.607425729839331E10,1.01788830199E10,104002
20210917,1.41666243007878E10,9.745914043E9,101478
20210918,1.0730875795744894E10,8.107861289750658E9,96042
20210919,7.457823577418806E9,6.424867727E9,78229
20210920,7.101354334213208E9,6.156067167E9,76371
20210921,6.283773337083178E9,5.523462869E9,73833
20210924,1.6245489652049034E10,1.2527239897197E10,113580
20210926,1.5887080595395184E10,1.132494005770645E10,103916
20210927,1.6527369949790377E10,1.1461123095240685E10,103474
20210928,1.5085151697203215E10,1.0115690703E10,103126
20210929,1.6183244413340298E10,1.1486464337E10,101714
20210930,1.2770244732307257E10,1.0286734491199999E10,107346
20211002,9.377812814349497E9,6.840870094E9,85683
20211003,8.275297429715438E9,6.915859343E9,88233
20211004,8.117691567681706E9,6.885383428E9,79245
20211005,7.586761374130698E9,6.404247448E9,76698
20211006,7.824548262769375E9,6.5612205896E9,80084
20211007,7.683366904583386E9,6.484954631E9,81036
20211008,1.5208551460370823E10,8.171204373E9,106209
20211009,1.2251751514713696E10,9.6887053114895E9,103025
20211010,7.497705204725926E9,6.12250868408E9,82762
20211011,1.1124985348615614E10,7.769759598E9,101527
20211012,1.544158744147549E10,9.6577527925E9,103726
20211013,1.2598997651233875E10,9.12837975682E9,102031
20211014,1.3685472047423994E10,1.0377383446E10,106519
20211015,1.3118494259962486E10,1.0056504673E10,109246
20211016,8.454172301785436E9,6.866381991862576E9,90507
20211017,7.280155943223625E9,6.163509793E9,81005
20211018,1.2954564420778767E10,9.806883636525568E9,108466
20211019,1.2295795754413694E10,9.53884216848E9,102860
20211020,1.3201505854181988E10,1.0385728898298908E10,104833
20211021,1.3316965973950972E10,1.0797135799E10,102861
20211022,1.367904144423772E10,9.7593919815E9,105412
20211023,8.909915985150154E9,7.483113114E9,78416
20211024,8.470868885558863E9,6.770643116E9,95076
20211025,1.6586944757463436E10,1.2266216192E10,124537
20211026,1.5553294428927576E10,1.1759957891015E10,113014
20211027,1.269573525876984E10,8.87394397E9,111164
20211028,2.1321444212113567E10,1.768862156431432E10,110536
20211029,1.5589901531578852E10,1.1310837902113722E10,118149
20211030,1.0958195462464798E10,8.498225034747983E9,90403
20211031,8.126297182542869E9,6.738309888E9,84776
20211104,1.4309186782894625E10,1.0264443406582483E10,113485
20211105,1.3698458333156752E10,9.878359272357954E9,110489
20211106,8.942595926906641E9,7.049442908E9,93507
20211107,8.398631284935067E9,6.816838022E9,84986
20211108,1.3470441873151073E10,9.227297868E9,111541
20211109,1.8042082161704727E10,1.1000321110898333E10,120581
20211110,1.3283562311100332E10,7.858599813084836E9,118559
20211111,1.975529738917987E10,1.5010787978813728E10,125904
20211112,1.7066601109306173E10,1.1737837693009542E10,114087
20211113,1.1658108645641018E10,8.375085902E9,94367
20211114,8.268956530623779E9,6.47495519516224E9,90779
20211115,2.2634619128097546E10,1.1530371813609623E10,120450
20211117,1.6207086843749393E10,1.1504726496223167E10,111907
20211118,1.838432586985623E10,1.4003206071859058E10,110314
20211119,2.0525308910572865E10,1.5832644927800013E10,114798
20211120,9.90595116993884E9,7.59330576908E9,92771
20211121,7.987559631797673E9,6.407862736E9,85461
20211122,1.9508723497217815E10,1.34896867E10,116393
20211123,3.011275121111318E10,1.8054953993E10,126649
20211124,1.7970680853622288E10,1.3694762984E10,134443
20211125,1.8875075170338028E10,1.3911174464E10,128599
20211126,2.498888100121174E10,1.6039181225E10,142349
20211127,1.4849846730749556E10,9.1298204506E9,96673
20211129,2.3531045371371147E10,1.5128097628E10,124355
20211204,1.0965703511209845E10,6.770614027079758E9,98706
20211205,1.046368130217471E10,6.582401972E9,89633
20211206,1.7613762939028107E10,1.0434860424E10,121460
20211207,1.841140038221026E10,1.3591672056E10,119266
20211208,2.479999941155472E10,1.407409529108E10,118385
20211209,1.6714883743970736E10,1.0826079676421661E10,128386
20211211,9.701170215699064E9,6.555714896969858E9,98691
20211212,1.1321628597468315E10,7.487540335052656E9,91779
20211213,1.770754185104064E10,1.0544635191E10,122005
20211215,2.07242960965661E10,1.3215346812E10,121338
20211216,1.9187402190180237E10,1.1097160357E10,115285
20211217,2.9144549358064075E10,1.5550860336E10,120345
20211218,1.7294254466650974E10,9.408994272E9,96348
20211219,1.8295652370807274E10,9.930283158E9,95516
20211220,2.849770800953047E10,1.4154826153198334E10,120572
20211221,3.356509683526198E10,1.927481533068489E10,111928
20211222,3.0485500695546555E10,1.5856604935E10,123378
20211223,2.861441390315203E10,1.3744053737E10,110772
20211224,2.976448511993143E10,1.5395246263E10,127953
20211225,2.492952352112171E10,1.1609900527355242E10,108400
20211226,2.469807131686897E10,1.0474462472E10,93849
20211227,3.660844557763614E10,1.7505299146E10,125787
20211228,3.378195177580642E10,1.6081733256E10,131449
20211229,2.5386036503282272E10,1.3414196770899998E10,127671
20211230,3.093262410628002E10,1.7602300212064415E10,130335
20211231,2.4542651245560024E10,1.5683286125E10,124878
20220101,1.3843906461150674E11,7.4680132199E10,99635
20220102,8.121428583256817E9,6.756774436E9,93531
20220103,8.008746364764922E9,6.619247342E9,96389
20220104,1.8477352463673134E10,1.1498320141E10,119324
20220105,1.9382850537907692E10,1.1212806217E10,110814
20220106,1.050265482887638E10,7.892222352E9,114406
20220107,1.347421406895453E10,9.391555980628332E9,111155
20220108,8.781976653398403E9,7.051362650560925E9,96442
20220109,7.532485985291002E9,6.4188857412E9,90098
20220110,1.0465751352474112E10,8.498124801E9,111965
20220111,1.5544334898985023E10,1.2630715180797913E10,117823
20220112,1.112918262396459E10,8.949534408E9,109249
20220113,1.6938566672318413E10,1.2741810056E10,119097
20220114,2.0689897711170982E10,1.0186334641E10,143382
20220115,9.987759820542881E9,6.893157927E9,96535
20220116,8.689714302285099E9,7.376394001E9,88075
20220117,1.5291173174082863E10,1.0079235290507498E10,117597
20220118,1.7648183271988667E10,1.4259472407E10,114525
20220119,2.3474283585454582E10,9.704829278E9,110800
20220120,1.5890801559790218E10,1.1746966073E10,113985
20220121,1.7828442311358566E10,1.408584225E10,118183
20220122,1.487591380165659E10,1.31857619980916E10,98648
20220123,9.111140664871368E9,8.1416575993E9,82151
20220124,2.004016356583531E10,8.901636856E9,124557
20220125,1.4847685680281359E10,1.2315091936880001E10,119248
20220126,1.4519099987948822E10,1.1576666454E10,108019
20220127,1.3242186247579218E10,9.746479055606718E9,102798
20220128,1.8297554661089443E10,1.2382886518546665E10,101712
20220129,9.659870469057507E9,7.763309621E9,89115
20220130,1.817248294206377E10,1.6918656682490723E10,84557
20220131,8.370344027921692E9,7.302381064E9,78963
20220201,1.265629797457919E11,6.1476496646E10,107459
20220202,8.037897701684252E9,6.816274724E9,84443
20220203,9.185193274213367E9,3.788473153E9,91568
20220204,8.975006010181927E9,7.8700625735E9,80877
20220205,8.8836814123817E9,7.928123886E9,80985
20220206,9.418574714707096E9,7.943369631E9,82830
20220207,1.8032618792793694E10,1.1257605088592E10,94578
20220208,9.590704214563402E9,8.1106921994E9,96369
20220209,1.0141857658336405E10,7.989091249E9,100420
20220210,1.1889291390069523E10,6.021779584E9,107543
20220211,1.0858977599718357E10,8.694868835E9,100414
20220212,9.023377957672705E9,7.675582058E9,86262
20220213,1.0932543035860653E10,8.022356937918053E9,84261
20220214,1.0412021983609112E10,6.78304241905457E9,109599
20220215,1.2542604475040398E10,9.2640164812E9,104681
20220216,1.2522514331451859E10,7.70058827683163E9,103482
20220217,1.31894087964758E10,9.002431169E9,104168
20220218,1.125471460607992E10,8.70987253834299E9,105004
20220219,8.959039449516407E9,6.415584813E9,89482
20220220,8.497712029572113E9,7.133132535E9,83769
20220221,1.9287007506011826E10,1.2791501102703999E10,140776
20220222,1.2551921150078217E10,6.026138552E9,118015
20220223,1.2918721077754292E10,1.0010062842949343E10,109138
20220224,1.3990067279919863E10,1.01242313511E10,105442
20220225,2.020926723719655E10,1.2904729444848694E10,106213
20220226,9.803200681309692E9,7.671038646E9,90229
20220227,9.543653985216187E9,7.828325424E9,84126
20220228,1.502902430187756E10,1.05448612616489E10,118513
20220301,1.360639780764759E11,7.565089196E10,122708
20220302,1.6843997529286076E10,1.2564196166E10,119446
20220303,1.2459501664077173E10,9.659328955E9,114263
20220304,1.322768455696072E10,1.0051575966185278E10,119027
20220305,1.0086422643910786E10,8.42762001890476E9,92209
20220306,1.876170702078355E10,1.2388385894E10,87093
20220307,1.6095491333752653E10,1.0969889416E10,117102
20220308,1.4779746232418547E10,1.1156267726E10,111465
20220309,1.7545027342929146E10,1.23011825868049E10,116584
20220310,1.5853499459315937E10,1.2164608998658264E10,111715
20220311,1.774566088788851E10,1.2486209211E10,113464
20220312,1.1635463470032759E10,8.248998995E9,90723
20220313,1.2469206159143623E10,8.049020221E9,89473
20220314,1.5553893587424334E10,1.086296193E10,115792
20220315,1.931313846577928E10,1.373230592698656E10,113679
20220316,1.87017262969284E10,1.2045721017528774E10,109710
20220317,1.7013164459039602E10,1.1274544079E10,111708
20220318,1.0373243848066481E11,1.058105004147324E10,119305
20220319,1.1324083839086985E10,8.827863738E9,94072
20220320,1.1586152051657497E10,9.28678163820086E9,90292
20220321,1.379783672661386E10,1.0975009997E10,106193
20220322,2.0614718413051403E10,1.6697240954096664E10,106449
20220323,1.9982260912734127E10,1.315270321929325E10,106143
20220324,1.796222915070212E10,1.2187381077E10,145390
20220325,2.5184978979711956E10,1.5590305964765999E10,131104
20220326,1.5335243865081745E10,9.674824121E9,100907
20220327,1.04801941605332E10,8.298966966E9,89780
20220328,2.982161762687915E10,2.5151042625283333E10,124509
20220329,2.3024941209563766E10,1.5569601079703611E10,122187
20220330,2.1884350335644665E10,1.4317663335E10,122705
20220331,2.691809227310194E10,1.872756689919E10,139177
20220401,1.2810871313925877E11,7.261579235365002E10,132490
20220402,1.3908785071040363E10,1.06963506E10,116939
20220403,1.0318403182644865E10,8.308898033488332E9,92421
20220404,9.688016307180914E9,7.86326645E9,93119
20220405,9.691204000727913E9,8.063515212E9,89953
20220406,1.4014864640027409E10,9.791380129E9,122647
20220407,1.8765108126336838E10,1.3507728338E10,120034
20220408,1.3417341892552244E10,9.051465280130554E9,117384
20220410,9.609162170618338E9,7.744534287E9,93990
20220411,1.2215552726798399E10,9.42837667808E9,119071
20220412,4.204007209983668E10,9.866048008285553E9,117457
20220413,1.6969859173301899E10,1.1503677481882328E10,116408
20220414,1.5474949277693602E10,1.1331056850881111E10,119336
20220415,1.5207552693519869E10,1.1706203379791422E10,121917
20220416,1.1255493111034527E10,8.583308029E9,100654
20220417,1.0093076089830187E10,8.28566766008E9,95680
20220418,1.5945469379544603E10,1.14503484893E10,121294
20220419,1.9042086291569073E10,1.3751287945E10,118255
20220420,1.934712225659778E10,1.5230470404E10,116299
20220421,2.0186158857160683E10,1.0753962935993887E10,112968
20220422,6.889152944802773E10,3.6289798562E10,108955
20220423,1.121713960627324E10,8.43574308E9,125606
20220424,1.5320181296059097E10,1.0462505143E10,128964
20220425,1.6806029169028042E10,1.2776334625667028E10,118105
20220426,1.4758962904237165E10,1.0309614777579445E10,119639
20220427,7.896611548438583E10,-1.9697375458995903E10,119740
20220428,4.553141034920067E10,3.878875412066674E10,122727
20220429,2.1098617551818882E10,1.3888093699391182E10,131283
20220430,1.2546602205839813E10,9.987710646E9,101766
20220501,1.4816896772498947E11,8.130993177559999E10,104904
20220502,9.586625193322624E9,7.603616458E9,99911
20220503,9.434737634405697E9,7.65736978796106E9,96011
20220504,1.1014475474301506E10,8.897004037E9,100616
20220505,1.6993022591334234E10,1.1792219533735386E10,126839
20220506,1.6223185725207668E10,1.1730329059E10,119146
20220507,1.6346833960112768E10,1.11322090819125E10,123462
20220508,1.0686943647834553E10,8.372659193E9,98515
20220509,1.4623917693516357E10,1.0364460958E10,122190
20220510,1.4855799489052616E10,1.076285729785453E10,117430
20220511,1.335925138360659E10,1.0136733698E10,116935
20220512,1.4546564716601444E10,1.0744985212E10,117034
20220513,2.3827757853318127E10,1.4077039724147501E10,124051
20220514,1.048863595125333E10,7.665171942879038E9,104991
20220515,1.0603702143776073E10,8.41471364E9,103442
20220516,1.45863049559474E10,9.830660211E9,119591
20220517,1.4203019872915625E10,9.787217526638222E9,122954
20220518,1.8248755435629898E10,1.3596236631571667E10,125528
20220519,1.5232821332371424E10,1.0459644600638E10,119190
20220520,2.085468551360773E10,1.5860868416E10,123538
20220521,1.122205601309056E10,8.631477162E9,94961
20220522,1.0650016882479387E10,8.499927203E9,91498
20220523,2.7929253323555252E10,1.5115630728115921E10,118072
20220524,2.084591001962813E10,1.4902342778887142E10,149982
20220525,1.643748654378077E10,1.1700702819E10,135096
20220526,1.8379663584713867E10,1.234444629908E10,131673
20220527,2.9106861088319706E10,2.1922646432196E10,122780
20220528,9.230932495257495E10,9.468207042122086E9,104556
20220529,1.6311205122836271E10,1.0507695289E10,100223
20220530,2.588506797307978E10,1.3276419492E10,130257
20220531,2.6823109115110165E10,1.4719566106082865E10,132547
20220601,1.5217544445023965E11,8.3990065324E10,140285
20220602,1.672510734388853E10,1.1510471656E10,133154
20220603,1.390269325716844E10,1.03939683E10,101686
20220604,1.1677462517346502E10,8.815097746E9,102265
20220605,1.0947664269658283E10,8.301503073E9,100304
20220606,1.4273002841956295E10,1.0339574304E10,127381
20220607,1.6584187704629772E10,1.0668637349E10,125113
20220608,1.8058216419428024E10,9.732174683E9,130954
20220609,1.7485228370253487E10,1.009510677E10,130999
20220610,1.9433665503167286E10,1.1133702567E10,128558
20220611,1.449802457978261E10,1.0271772219E10,104646
20220612,1.1919589686849926E10,8.529101551E9,100469
20220613,2.2031017150610306E10,1.2503153547E10,130962
20220614,2.8986516761248707E10,1.3838970917E10,128674
20220615,3.686657965399747E10,1.5647926578E10,136417
20220616,1.9159218870182262E10,1.19000347072475E10,132322
20220617,2.882561390562374E10,1.9052930013189167E10,132355
20220618,1.8073193899435764E10,1.1726817615E10,110797
20220619,1.424417753306539E10,9.679253E9,104088
20220620,2.241956046336394E10,1.4129030460548716E10,129648
20220621,2.634823932295376E10,1.8098673994E10,121502
20220622,2.5648400125084183E10,1.7004423138940002E10,126693
20220624,3.0014746365131054E10,1.870650562812985E10,143824
20220625,2.131626306643277E10,1.4010170571492186E10,110093
20220626,1.8690593318044044E10,1.2171712723E10,98081
20220627,3.6754248164994965E10,2.1042002357E10,133612
20220628,3.198134825966153E10,2.0433400552367985E10,128876
20220629,3.2348060140165535E10,1.8192820288E10,140220
20220630,4.53023495477746E10,2.4907289343E10,146047
20220701,1.4832598232146347E11,8.1545515233E10,137229
20220703,9.794586099963552E9,7.659507769E9,98508
20220704,1.7952593511267673E10,1.0178575509E10,130363
20220706,1.3122033595893875E10,8.423416507E9,121056
20220707,1.5631516148288889E10,1.0714711766E10,122424
20220708,1.4290642455649782E10,9.568435005E9,124340
20220709,1.1140170791457441E10,8.831151297E9,104011
20220710,9.664956476990967E9,7.714912388E9,99883
20220711,1.3347001383528252E10,9.994439129E9,120370
20220712,1.3478417794121738E10,9.916715076E9,120841
20220713,1.877594681706665E10,1.1889721490165583E10,126275
20220714,1.6297943654493301E10,1.15495469809E10,127177
20220715,1.5979161469632498E10,9.5411640662265E9,127393
20220716,1.0859530026564434E10,8.330710295E9,103889
20220717,9.832707744710972E9,7.955953412E9,98945
